CUSTOMER_ID,HIGHEST_SPENT,PRODUCT_ID,INSURANCE_NAME,PROCESSING_FEES,COVERAGE_LIMIT,ANNUAL_FEE,ELIGIBLE_LIMIT
24b20f07-3ee5-4d60-bc4a-130d92c1772a,Groceries,7,Sigma HealthCare,0,5000,100,18
a5dacc6f-d2ab-4b89-9e8a-74ee91b6778f,Groceries,7,Sigma HealthCare,0,5000,100,18
37ea4256-f002-41be-b614-9b71f48f8c7c,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
0c332970-9aed-4782-adef-96e3a3d6fb2c,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
7d4cf3cd-8e1b-422d-a553-2746b23a7e01,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
49e48820-d89f-4a66-8d94-8c1c362656e5,Health care,5,Family Care Insurance,0,50000,2400,21
e75530c0-034c-42db-9c13-10c5378bd396,Health care,5,Family Care Insurance,0,50000,2400,21
4198eeee-865f-48a9-bd36-5968ded14aa7,Health care,6,Figma Preventive Care,0,10000,450,0
0eb1df02-db43-4f9a-ae49-064d87f2f9ac,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
eef2bc37-0702-43b4-a076-0f2e8b965815,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
ab893575-ab55-447e-a4c6-90ca389c675c,Groceries,7,Sigma HealthCare,0,5000,100,18
d76aa036-2d57-4d35-a98e-41c14079df71,Health care,5,Family Care Insurance,0,50000,2400,21
3b954d75-42d8-4b8c-82c9-0284748e00c8,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
a1e45c10-230d-4d05-bf8e-0e4e9607f1e7,Health care,5,Family Care Insurance,0,50000,2400,21
5dbf7c9a-71db-48db-ba0a-27d59cf3a833,Health care,5,Family Care Insurance,0,50000,2400,21
934cbe67-03a9-4a73-9521-ff5656b4411f,Health care,4,Criti Care Insurance,0,30000,600,18
01ead0a6-31cb-4fa2-bf0d-9131762ccb24,Fuel,7,Sigma HealthCare,0,5000,100,18
1cdf28b6-6bba-4f59-857a-9e48909acbf1,Health care,6,Figma Preventive Care,0,10000,450,0
6a7301c5-fe0a-497e-ae50-bc173c7309bc,Health care,6,Figma Preventive Care,0,10000,450,0
6aeca665-33ea-4933-8efd-97e66bb53def,Health care,4,Criti Care Insurance,0,30000,600,18
e3fb95ab-a505-4429-a5fd-6c56722d9bbe,Health care,5,Family Care Insurance,0,50000,2400,21
8e3b4e35-2c40-443b-b465-cc3a1598c64e,Groceries,7,Sigma HealthCare,0,5000,100,18
a5d60afd-49a7-4367-92fe-38a7499f23b9,Groceries,7,Sigma HealthCare,0,5000,100,18
0b245bba-b99a-497b-9e5e-53d577f49496,Health care,6,Figma Preventive Care,0,10000,450,0
4b6a0539-e14b-4467-827e-2f61ab6d2e3f,Dinning,7,Sigma HealthCare,0,5000,100,18
a49131f0-8d24-4ca7-a1a9-b6e4fdb8e246,Health care,5,Family Care Insurance,0,50000,2400,21
95e857ed-b00d-45ff-a8fb-591c093b88f7,Groceries,7,Sigma HealthCare,0,5000,100,18
b3af37f9-7bcb-4419-adfd-3d3bfd2a1dad,Health care,6,Figma Preventive Care,0,10000,450,0
e8f26702-6c6f-4edf-84c2-5f5346398142,Fuel,7,Sigma HealthCare,0,5000,100,18
3d5d4e6d-de52-4921-8a36-8b1c97cfab31,Fuel,7,Sigma HealthCare,0,5000,100,18
82376cc4-ddfb-4601-9274-cd06794e0557,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
158988c3-5589-496f-ada9-355ff2c17106,Health care,5,Family Care Insurance,0,50000,2400,21
277db1b8-756d-4697-b4f5-b4ac490d23df,Health care,6,Figma Preventive Care,0,10000,450,0
93ca6282-48dc-4816-944e-2f25d3ccc363,Health care,4,Criti Care Insurance,0,30000,600,18
79704d0c-e612-4348-8319-52751c492423,Health care,5,Family Care Insurance,0,50000,2400,21
54dbeeff-9228-422e-a7a4-37b560fb0d7e,Health care,6,Figma Preventive Care,0,10000,450,0
d1ee4d78-3f86-4ca6-b9bc-57f84ec0d132,Groceries,7,Sigma HealthCare,0,5000,100,18
a35986a5-446a-4eb3-a8ad-2f3fdcf182ce,Groceries,7,Sigma HealthCare,0,5000,100,18
fd722c92-9d4c-4bdf-8f9c-82b4292e2fb7,Health care,6,Figma Preventive Care,0,10000,450,0
27d42187-93b0-4174-b31b-294afdbad71f,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
653c51aa-77e6-4a9a-9213-fccc6deef349,Fuel,7,Sigma HealthCare,0,5000,100,18
6bf02016-2df2-4ada-9177-8b3c9d8b76c3,Groceries,7,Sigma HealthCare,0,5000,100,18
a7ce878d-83d0-4ab5-951e-5607013560bf,Fuel,7,Sigma HealthCare,0,5000,100,18
b18f4de5-3926-485f-a1e7-cad75b044f98,Health care,6,Figma Preventive Care,0,10000,450,0
2654def0-62d2-4641-a336-50452cd0e302,Health care,4,Criti Care Insurance,0,30000,600,18
742b8076-4b46-40a6-99a1-6dff342d2947,Health care,4,Criti Care Insurance,0,30000,600,18
1d403264-9bd7-42a8-93a5-ab4445eb7f82,Groceries,7,Sigma HealthCare,0,5000,100,18
9940fea0-8fc2-4dbd-8ca2-b7392cc00b8e,Groceries,7,Sigma HealthCare,0,5000,100,18
1ba8c344-cc17-4daa-8d6e-810f0f4752d0,Groceries,7,Sigma HealthCare,0,5000,100,18
df807210-0626-4847-894c-3907767742fb,Health care,6,Figma Preventive Care,0,10000,450,0
173eb6cd-8ca8-4465-a074-bbe0e5aacb0b,Health care,5,Family Care Insurance,0,50000,2400,21
f5152112-cb0d-481c-b8b9-5f79105d486a,Health care,6,Figma Preventive Care,0,10000,450,0
6b1191bb-e3fb-47d6-b665-40aabf654b71,Health care,5,Family Care Insurance,0,50000,2400,21
661506c5-14a7-40b2-8d35-bc6f1e61db82,Groceries,7,Sigma HealthCare,0,5000,100,18
de3248f9-d908-437d-b6a9-68c557185e5d,Health care,6,Figma Preventive Care,0,10000,450,0
781c6083-e123-4c98-a1fc-0ad4d3433a1c,Dinning,7,Sigma HealthCare,0,5000,100,18
86b14f55-18d3-4c0c-aa2d-7fd76c35c23f,Health care,4,Criti Care Insurance,0,30000,600,18
57cc3d1c-6b5a-4ebf-932d-ca3c8758d232,Fuel,7,Sigma HealthCare,0,5000,100,18
8eb71a36-ab1d-414a-97da-ed4004a51b35,Health care,5,Family Care Insurance,0,50000,2400,21
8f2a81bf-02d7-458d-af9b-6d29c4305e49,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
8001d894-a38f-4014-9be7-35495112ee7b,Health care,4,Criti Care Insurance,0,30000,600,18
b8a3efa8-2104-45b3-8b72-e414631e7f2e,Fuel,7,Sigma HealthCare,0,5000,100,18
4cdf9f49-d4d1-44b6-ac7c-4c4a92eb3907,Fuel,7,Sigma HealthCare,0,5000,100,18
c561cb8a-8901-4299-a36a-1de0bc662e43,Health care,4,Criti Care Insurance,0,30000,600,18
3942cb8b-4d80-4198-954c-9e6362ca3a19,Health care,4,Criti Care Insurance,0,30000,600,18
8205bfea-b071-47cb-93e6-88fdeca36353,Health care,5,Family Care Insurance,0,50000,2400,21
7329d9da-50b5-487f-9ccf-0e2063713598,Health care,5,Family Care Insurance,0,50000,2400,21
220634a9-b7bc-45dd-8acd-559dd411e138,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
1278e4ee-3689-4525-89b5-2f2aef154c64,Health care,4,Criti Care Insurance,0,30000,600,18
616ce3ac-f065-491d-817f-900a01d5902d,Dinning,7,Sigma HealthCare,0,5000,100,18
8c1f549f-7e35-41b6-8173-17e6b92a3e69,Health care,4,Criti Care Insurance,0,30000,600,18
d57f4570-c789-4f78-9f79-5157bec30864,Fuel,7,Sigma HealthCare,0,5000,100,18
e6eb4750-d2fd-4cdc-9ab3-34733432401e,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
bea22690-f05d-4878-877f-0f478a34973a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
b6f313d7-aaa3-4b75-ae59-40532d47201e,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
143b36da-3dc3-4b6e-9cd0-039c0fa7ece2,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
95b74856-951b-4d17-8f7e-295e19866516,Health care,6,Figma Preventive Care,0,10000,450,0
e8dd8b2b-5fa3-4f01-8b96-ee36cee28a00,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
eff53e1c-4447-4ba5-a70a-355103b395da,Groceries,7,Sigma HealthCare,0,5000,100,18
5da09046-8e53-4eb4-a392-61617df72450,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
d89a165f-78d3-4323-ad65-b82a570e1da6,Health care,5,Family Care Insurance,0,50000,2400,21
a81f5282-9546-4a47-a43d-534e3474b83b,Health care,5,Family Care Insurance,0,50000,2400,21
d61d7b98-e72f-49c6-bab8-e37d2ee73410,Health care,6,Figma Preventive Care,0,10000,450,0
b4ad6239-f311-45c9-af20-bac9107805d4,Groceries,7,Sigma HealthCare,0,5000,100,18
6a80daa7-cc1f-4be3-ba36-ce9fff7c3f86,Groceries,7,Sigma HealthCare,0,5000,100,18
6bd1c24e-9f26-47af-8003-651cd284fa4a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
4b5d0cc4-4e7f-4cf5-9613-05178c5001c6,Health care,4,Criti Care Insurance,0,30000,600,18
bdb741e3-5f33-42b0-8ee6-e81d665e882d,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
217a4043-5d94-459f-a8f6-f47b9465fc7f,Health care,4,Criti Care Insurance,0,30000,600,18
6c01a287-c487-4591-8ca0-ad224cefdf78,Health care,5,Family Care Insurance,0,50000,2400,21
456c9712-7323-4746-9e91-5ad7a8405cfd,Fuel,7,Sigma HealthCare,0,5000,100,18
ed676811-7e28-4f38-a1f3-95988b5fe751,Fuel,7,Sigma HealthCare,0,5000,100,18
3d180957-2dd8-4d36-a550-ba4d04a432e2,Fuel,7,Sigma HealthCare,0,5000,100,18
eb7bf9a3-eae5-444b-aa3c-a25907ec6328,Health care,4,Criti Care Insurance,0,30000,600,18
99931504-02c4-4331-9302-5c6597e77bc3,Groceries,7,Sigma HealthCare,0,5000,100,18
03288bf8-da63-44bf-93f3-15ba20d74121,Health care,6,Figma Preventive Care,0,10000,450,0
566a574e-9de5-49f4-9968-fc2141b1ed06,Health care,4,Criti Care Insurance,0,30000,600,18
1b28659d-b592-4d6d-a3c7-6756020d614c,Fuel,7,Sigma HealthCare,0,5000,100,18
aea10772-f185-43a2-8b5a-a0b34590ea8b,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
7af12ac8-a0ea-4954-bccb-27f3fbc89ad2,Health care,6,Figma Preventive Care,0,10000,450,0
ffbd1056-7db4-4e39-8f32-cf3e2356c4d0,Health care,4,Criti Care Insurance,0,30000,600,18
c0adaa4b-bb3e-4e2f-a465-0457252f3788,Health care,5,Family Care Insurance,0,50000,2400,21
f2e831f3-01ca-4509-a6cd-ec26f55925b3,Fuel,7,Sigma HealthCare,0,5000,100,18
ee93663a-edcb-4983-8ffb-a3413a076b14,Fuel,7,Sigma HealthCare,0,5000,100,18
1c247481-854a-49e5-ab0e-9628cdd64026,Groceries,7,Sigma HealthCare,0,5000,100,18
e95dc1ee-fb2b-42b4-aadb-dd5267395dee,Health care,5,Family Care Insurance,0,50000,2400,21
434a0364-f238-4132-9081-44d249a7c8f2,Health care,4,Criti Care Insurance,0,30000,600,18
9425f5e9-1c1e-4732-ab72-956dda912030,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
84e39cab-6ec6-45b7-8bbb-7106cea18603,Health care,6,Figma Preventive Care,0,10000,450,0
b603bfd2-af95-40d6-87dc-87bb6cac5111,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
8b1adfbd-90e3-447b-9323-30df9a3cd4fc,Health care,5,Family Care Insurance,0,50000,2400,21
4c525219-bbf2-4a5a-8b04-46b16be37f64,Health care,6,Figma Preventive Care,0,10000,450,0
e79adfce-79ab-49cd-8fe0-1c5a097a125e,Groceries,7,Sigma HealthCare,0,5000,100,18
6bff968d-3be9-480c-89b3-45a9841caff3,Health care,4,Criti Care Insurance,0,30000,600,18
7c701c8a-50b9-4fed-a2b3-94aa683aa369,Groceries,7,Sigma HealthCare,0,5000,100,18
82613dd4-90de-47c6-8c66-84f738addf10,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
809e3d32-d78f-4291-9fb5-9205cf187636,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
e0651488-0cb0-4dd4-a80a-83d7a1e2e96c,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
62b5dccb-8ea0-4a01-893d-92337c57998a,Health care,4,Criti Care Insurance,0,30000,600,18
6c264604-126a-417d-9408-f55f0c8344a1,Health care,6,Figma Preventive Care,0,10000,450,0
93fabca5-addb-41db-b0e6-af7f0d6a62a6,Health care,5,Family Care Insurance,0,50000,2400,21
ac507167-9718-464b-a377-0c98fdb87c23,Health care,5,Family Care Insurance,0,50000,2400,21
33a7ee02-595a-4a2c-bc09-06f2bf9d582a,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
b9664ca1-c242-494f-bab2-4b9c2d11cf5f,Travel,3,Pro Plus Travel Plan,10,10000,719,250
ae609ba7-95df-40a2-8477-502b3f3958c3,Dinning,7,Sigma HealthCare,0,5000,100,18
111afae6-3a91-4485-89b5-9ee29e8e00ab,Health care,4,Criti Care Insurance,0,30000,600,18
abadfe4a-26e2-4dd9-b818-f5b5f9feef20,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
851f3813-bdb5-4692-9272-0047ff60fcd5,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
45257475-8152-4e2f-bcb7-67fa80b87e30,Health care,6,Figma Preventive Care,0,10000,450,0
1cac67bd-3370-4c0e-a538-588b32dbcd28,Health care,6,Figma Preventive Care,0,10000,450,0
1d34895d-7914-42e0-9a64-cbd1aa6c27ec,Health care,6,Figma Preventive Care,0,10000,450,0
fb7b0bf4-4aea-4ab1-99d6-67475548a2dd,Groceries,7,Sigma HealthCare,0,5000,100,18
75b9e85a-c47f-435d-b930-0416cc022e98,Health care,4,Criti Care Insurance,0,30000,600,18
f8322ed0-884f-4d45-a7fd-1146d8b29743,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
a78c3e84-53a2-4269-92c6-595d5ccf8081,Dinning,7,Sigma HealthCare,0,5000,100,18
246b2e00-6339-4064-9a6b-0b520f501913,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
9467cbc5-a8e9-49b8-8725-d2f7e35506b0,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
e1b8b1c8-0710-49b5-8505-3a4a9bddabd4,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
f50190c9-fb46-48a6-82d7-397b8db5b9ef,Health care,4,Criti Care Insurance,0,30000,600,18
a468d79e-d83f-4082-8004-9ea26a890202,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
c6f77182-8f77-44f0-aa71-3b93b26f2cb0,Health care,6,Figma Preventive Care,0,10000,450,0
da93a515-2c52-45c2-a5c4-f1feaa7950bf,Health care,4,Criti Care Insurance,0,30000,600,18
ee8d8fc4-ffdd-44a9-bf5f-c1537c7a9c23,Health care,5,Family Care Insurance,0,50000,2400,21
0ddfc3af-0d23-4114-a0bd-98ffa040606a,Fuel,7,Sigma HealthCare,0,5000,100,18
5df9931e-781d-4f27-95fa-79236d889122,Dinning,7,Sigma HealthCare,0,5000,100,18
a89f7d9b-2e4c-41ce-8c48-3f0f8e4495de,Health care,4,Criti Care Insurance,0,30000,600,18
e093e5e1-0d59-4226-b3c6-2e4d610f7a4d,Groceries,7,Sigma HealthCare,0,5000,100,18
112e93cb-3330-4fc8-bae8-f16783627fd5,Health care,5,Family Care Insurance,0,50000,2400,21
50cb8ce0-06bb-4903-a768-24b4589a05ae,Health care,4,Criti Care Insurance,0,30000,600,18
b0175c30-22e4-4f98-b350-d2967fe58edc,Health care,6,Figma Preventive Care,0,10000,450,0
3a02a2a8-ae0f-4452-96d3-e4a021a73d22,Health care,6,Figma Preventive Care,0,10000,450,0
7badc8dd-9d2a-4d7d-913a-c818c066037a,Fuel,7,Sigma HealthCare,0,5000,100,18
0ef75c3a-d1b1-4628-b1ea-65e050077230,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
c2ec3e4f-71ed-4c4d-a1ae-a8f6c08dc080,Health care,5,Family Care Insurance,0,50000,2400,21
ebcf1366-fa7d-4ec6-b8db-4785f1a3e1a5,Health care,6,Figma Preventive Care,0,10000,450,0
86dcfda2-6b7f-4caa-8d0c-75521a09a8f8,Health care,4,Criti Care Insurance,0,30000,600,18
6731a870-01aa-45e8-a4a4-ad8b196103cb,Health care,5,Family Care Insurance,0,50000,2400,21
22efe022-840b-4a3f-bea9-ad0be2516b25,Health care,4,Criti Care Insurance,0,30000,600,18
6d665b8d-82d0-4ea9-bcb0-6d56880fd3b9,Health care,5,Family Care Insurance,0,50000,2400,21
233f08f4-6de1-4b7c-b909-d11ba7500f6c,Dinning,7,Sigma HealthCare,0,5000,100,18
dc1bf963-63ca-49c8-8216-e2c675314e88,Fuel,7,Sigma HealthCare,0,5000,100,18
c0edc743-adbc-4f01-9add-81d53eeb06a6,Fuel,7,Sigma HealthCare,0,5000,100,18
ef8b7431-970d-4e46-a5e3-6a87ed4cf2f0,Health care,6,Figma Preventive Care,0,10000,450,0
6cf5bdac-6246-4e05-961e-deb7a9e231c1,Health care,5,Family Care Insurance,0,50000,2400,21
455be9c8-a169-4189-a52f-10be5a9e59a7,Fuel,7,Sigma HealthCare,0,5000,100,18
976ed324-69b5-4391-908c-513125012b21,Health care,4,Criti Care Insurance,0,30000,600,18
148a52d1-b676-403f-8dff-0941a4e52055,Entertainment,7,Sigma HealthCare,0,5000,100,18
7ac80fd6-6939-464b-8130-0b4d9116e30f,Health care,5,Family Care Insurance,0,50000,2400,21
a7dd51cf-63db-45ba-af61-5cb13459558b,Health care,4,Criti Care Insurance,0,30000,600,18
8dace214-0e6f-46f3-93f6-16966f35af36,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
8326c83b-28e2-4a71-83c8-0dffc5c87728,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
1d3bc699-009d-4e79-badf-e65a48518b5e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
6f28a38a-1786-43f3-885a-0c2317d98c42,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
0581533f-482e-479c-849d-557b5024c0d4,Health care,4,Criti Care Insurance,0,30000,600,18
9af61009-a594-407a-b1fd-b16c02f2a9b7,Health care,6,Figma Preventive Care,0,10000,450,0
5b264354-18d6-4663-9557-43adc360cf3c,Health care,5,Family Care Insurance,0,50000,2400,21
0b218a77-b38c-4be8-b60f-171d3a99003d,Groceries,7,Sigma HealthCare,0,5000,100,18
6c0f6075-b655-4479-8b9b-b36ebb073e3b,Fuel,7,Sigma HealthCare,0,5000,100,18
bdfa5087-1c72-4fd0-be93-0938ffe9f3b1,Fuel,7,Sigma HealthCare,0,5000,100,18
520ce05c-0376-41ed-89fd-fcad183a3f04,Health care,5,Family Care Insurance,0,50000,2400,21
ab6c5651-d606-45dc-8070-8c23f410030a,Health care,4,Criti Care Insurance,0,30000,600,18
a158e977-c85e-49e0-82d6-1f7fa0649b10,Health care,6,Figma Preventive Care,0,10000,450,0
9eb59bf6-d365-44fc-8201-98b471aaba29,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
c10ac02d-9c18-45d6-88e4-4687658f8900,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
dda313a5-d3ba-4516-959a-bc8516e9fe4f,Health care,5,Family Care Insurance,0,50000,2400,21
ffebd78d-a873-46da-adf1-cc5d48434bab,Dinning,7,Sigma HealthCare,0,5000,100,18
7cdd494a-c8d5-4c25-a714-54608e9440a0,Health care,4,Criti Care Insurance,0,30000,600,18
fc6bcd40-8ab2-4a99-bdf1-8c366c66673f,Groceries,7,Sigma HealthCare,0,5000,100,18
bdeca323-8550-4823-a989-921f1b13b970,Health care,5,Family Care Insurance,0,50000,2400,21
59ee19ae-14e7-4940-b128-df30d9c687b4,Health care,4,Criti Care Insurance,0,30000,600,18
70f0d16d-7428-443e-8539-ee4c1360a221,Health care,6,Figma Preventive Care,0,10000,450,0
7abccb39-0baf-4db9-b76a-17bd443644ba,Health care,5,Family Care Insurance,0,50000,2400,21
391de3ea-7e31-4d67-9da3-4da28bfabfa1,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
898d9466-d4cf-4a3c-8373-49f44c96a5f9,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
a06d1ad7-dd09-4ff0-a659-6d7e5e9a8ef8,Health care,6,Figma Preventive Care,0,10000,450,0
2bccca0a-a2d3-49cf-a0e1-d00cbccdb570,Health care,5,Family Care Insurance,0,50000,2400,21
fb94e2ae-7278-45cd-88bd-d0ba09f9b75d,Health care,4,Criti Care Insurance,0,30000,600,18
e80ee17a-78af-43ec-b527-e0deecefce28,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
905f9d49-609c-4201-8251-f1ba51cd6e31,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
07d08b6d-084f-49d1-a0ef-be92c8f10e30,Groceries,7,Sigma HealthCare,0,5000,100,18
0e2ea076-c7c8-4dc8-9afe-b5e227eacb9f,Health care,4,Criti Care Insurance,0,30000,600,18
9058c39b-4965-41a4-a8c6-f95919209062,Health care,6,Figma Preventive Care,0,10000,450,0
1d80dace-7ad0-4085-a523-ba52fd2c9446,Health care,5,Family Care Insurance,0,50000,2400,21
3d71c3f2-06bd-469f-9335-0f0354ceab2e,Health care,5,Family Care Insurance,0,50000,2400,21
87206a46-e75d-4327-b3c1-cf83a9326682,Entertainment,7,Sigma HealthCare,0,5000,100,18
accee789-7c14-4b2f-8f21-c3a2582e2843,Dinning,7,Sigma HealthCare,0,5000,100,18
425c2b0b-3205-4ea9-9f36-c6f296289992,Health care,6,Figma Preventive Care,0,10000,450,0
3e95abda-b9bb-4008-ab7b-86f47b3d1d6c,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
5a7bf6a9-cf1f-4c40-bf3e-c16415261972,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
fa84a12d-502c-4b47-9ac6-7153a97a4a06,Health care,6,Figma Preventive Care,0,10000,450,0
44c55ccd-4fad-4862-97c2-e7903e1840fe,Health care,4,Criti Care Insurance,0,30000,600,18
1aa4aea2-8fa1-47c9-8d98-4a031a0d0448,Health care,6,Figma Preventive Care,0,10000,450,0
a41d7bd2-00dd-4a57-91ef-6d307ccb3b31,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
64e6117b-31cf-4151-be1a-9ceb34f9abcd,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
45a31e4d-8030-4299-9b34-581cc4719925,Groceries,7,Sigma HealthCare,0,5000,100,18
114f1951-e3d5-4fc4-a18d-fe3c20e6c6a8,Health care,5,Family Care Insurance,0,50000,2400,21
272e3b8d-8100-4336-9584-17f0229c1111,Dinning,7,Sigma HealthCare,0,5000,100,18
b10c3bf8-516d-4502-a97a-1980b72bdafa,Fuel,7,Sigma HealthCare,0,5000,100,18
3db4431c-dc96-4b62-9bd5-d786eb40afd6,Fuel,7,Sigma HealthCare,0,5000,100,18
f0264a87-afba-4a06-8e51-43332fb8189e,Health care,5,Family Care Insurance,0,50000,2400,21
1fcc0622-8de4-496c-aea3-9288d30fded6,Health care,5,Family Care Insurance,0,50000,2400,21
804a16dc-2936-4c8f-9e3d-f38f4767aba7,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
7d7e748d-1532-40f5-8cfa-4e13c76b7dc9,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
e6974624-667f-483e-b019-cedd02f42742,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
060d43fa-115d-419c-994f-f0ea01e96748,Health care,4,Criti Care Insurance,0,30000,600,18
5383687a-8506-424e-add2-cc3ce5654c8b,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
5d54d130-94d9-466f-ba59-90455ef1ee0d,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
68868d28-9184-4a88-a728-a7fcb25318d8,Groceries,7,Sigma HealthCare,0,5000,100,18
1711eeac-7ba8-407e-8e43-ce979a2c2384,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
2d6c2d85-de97-4423-a8a9-fc8ebdead9dc,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
ccd643b7-fe66-4ff6-872b-69cce2bd3ff1,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
f013d258-ed9f-4296-9fa8-a837484bbb67,Health care,5,Family Care Insurance,0,50000,2400,21
fbbb3dfa-0a3f-4ca1-a844-13785dbe9569,Health care,4,Criti Care Insurance,0,30000,600,18
2e181f0c-a4ee-4492-826e-269bce3ad084,Health care,6,Figma Preventive Care,0,10000,450,0
1e9d948d-9466-4b23-a652-b94cfdc97f29,Health care,6,Figma Preventive Care,0,10000,450,0
90b3b60f-b4c4-4c0a-826e-77e12395a71c,Health care,6,Figma Preventive Care,0,10000,450,0
a8897279-d45b-45a5-ba13-7564e31c5e27,Health care,5,Family Care Insurance,0,50000,2400,21
9fba7fbb-be0f-461c-8719-13c08cac2800,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
feec5d17-1155-4619-98c3-7ad486c88dfa,Health care,5,Family Care Insurance,0,50000,2400,21
e5c5ba38-f1d9-47e0-a5aa-58e4cd5474ca,Health care,4,Criti Care Insurance,0,30000,600,18
147795af-f438-41e8-ad9c-ca608371731e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
67d02135-8a1b-435c-8806-02292e802e95,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
12e8c0ca-d278-44f7-aa1d-693ffe7f6777,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
2c62ced5-ab90-40ce-8289-cd885b61baaa,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
87fae9f5-6b56-411d-a0ca-46182b6df4ac,Health care,6,Figma Preventive Care,0,10000,450,0
db212840-3944-4a53-9862-fbe51a46c9a1,Health care,4,Criti Care Insurance,0,30000,600,18
4c6b4912-0dbd-4b98-913d-744245962370,Health care,6,Figma Preventive Care,0,10000,450,0
d1ea77f1-0921-4116-891e-ac5eb47d8509,Fuel,7,Sigma HealthCare,0,5000,100,18
fbac32f6-e741-4340-b85a-a76281819671,Bills and Utilities,7,Sigma HealthCare,0,5000,100,18
9f6dbc3f-bfa8-4895-9ed2-2898a70d9f8b,Health care,5,Family Care Insurance,0,50000,2400,21
53720249-7919-41a2-9061-930060c8009e,Groceries,7,Sigma HealthCare,0,5000,100,18
dd006151-8c53-4d1b-8f7c-41694ccaf3c0,Dinning,7,Sigma HealthCare,0,5000,100,18
c46c85d3-cef5-4d5a-bd2f-cd5673c2e7b3,Health care,4,Criti Care Insurance,0,30000,600,18
cafc7313-49ec-4d5a-8107-f33477f93cff,Groceries,7,Sigma HealthCare,0,5000,100,18
daa697a2-b7a6-41e4-8433-7737aa3b5bc8,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
70bdaf50-128e-4526-8d80-b5940c6fa359,Health care,6,Figma Preventive Care,0,10000,450,0
f77859be-ae33-4dd7-8558-128db9485a1f,Luxury Shopping,7,Sigma HealthCare,0,5000,100,18
87997164-b9d3-4be8-a6a0-db82fdf7a9ba,Health care,6,Figma Preventive Care,0,10000,450,0
0bbc7608-1530-495b-b5a5-4a49b688589e,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
fd613c8e-bf9b-4fa8-a061-e8ffad976d56,Cash Transactions,7,Sigma HealthCare,0,5000,100,18
